010010:99999,2014,01,07,18,2.4,0.0,997.5,50,15.0,8,0.0,0.0
010010:99999,2014,01,07,19,2.6,-0.7,998.8,50,11.0,0,0.0,0.0
010010:99999,2014,01,07,20,3.3,-0.2,999.8,50,12.0,0,0.0,0.0
010010:99999,2014,01,07,21,2.8,-0.4,1000.3,40,15.0,0,0.0,0.0
010010:99999,2014,01,07,22,2.6,-0.2,1001.1,40,13.0,0,0.0,0.0
010010:99999,2014,01,07,23,2.6,-0.2,1002.1,40,13.0,0,0.0,0.0
010010:99999,2014,01,08,00,1.9,-0.6,1003.1,20,9.0,7,0.0,-0.1
010010:99999,2014,01,08,01,2.0,-0.2,1003.8,20,12.0,0,0.0,0.0
010010:99999,2014,01,08,02,2.1,-0.5,1004.7,30,11.0,0,0.0,0.0
010010:99999,2014,01,08,03,2.4,0.0,1005.5,20,10.0,0,0.0,0.0
010010:99999,2014,01,08,04,2.0,-0.7,1006.1,20,10.0,0,0.0,0.0
010010:99999,2014,01,08,05,2.6,-0.2,1006.9,20,10.0,0,0.0,0.0
010010:99999,2014,01,08,06,2.5,-0.6,1007.8,40,11.0,7,0.0,0.0
010010:99999,2014,01,08,07,2.4,-1.1,1008.6,70,13.0,0,0.0,0.0
010010:99999,2014,01,08,08,2.2,-1.7,1010.0,10,7.0,0,0.0,0.0
010010:99999,2014,01,08,09,2.3,-1.9,1009.5,70,15.0,3,0.0,0.0
010010:99999,2014,01,08,10,1.7,-2.1,1010.6,360,10.0,0,0.0,0.0
010010:99999,2014,01,08,11,1.2,-1.7,1011.9,320,6.0,0,0.0,0.0
010010:99999,2014,01,08,12,0.9,-1.9,1012.7,350,8.0,4,0.0,-0.1
010010:99999,2014,01,08,13,1.3,-2.4,1012.0,90,5.0,0,0.0,0.0
010010:99999,2014,01,08,14,1.5,-1.7,1013.6,80,9.0,0,0.0,0.0
010010:99999,2014,01,08,15,1.4,-1.6,1013.9,70,9.0,4,0.0,0.0
010010:99999,2014,01,08,16,1.2,-2.3,1014.4,40,6.0,0,0.0,0.0
010010:99999,2014,01,08,17,1.4,-2.7,1014.2,80,8.0,0,0.0,0.0
010010:99999,2014,01,08,18,1.2,-2.6,1014.7,100,8.0,4,0.0,0.0
010010:99999,2014,01,08,19,1.0,-2.4,1015.6,60,5.0,0,0.0,0.0
010010:99999,2014,01,08,20,0.7,-3.2,1016.2,30,5.0,0,0.0,0.0
010010:99999,2014,01,08,21,0.8,-3.1,1016.2,90,9.0,0,0.0,0.0
010010:99999,2014,01,08,22,-0.1,-3.2,1016.1,350,2.0,0,0.0,0.0
010010:99999,2014,01,08,23,0.7,-3.0,1015.8,80,7.0,0,0.0,0.0
010010:99999,2014,01,09,00,0.6,-2.7,1015.8,90,7.0,1,0.0,0.0
010010:99999,2014,01,09,01,0.7,-3.1,1016.3,80,6.0,0,0.0,0.0
010010:99999,2014,01,09,02,0.5,-2.9,1016.5,70,5.0,0,0.0,0.0
010010:99999,2014,01,09,03,0.4,-2.9,1016.2,80,3.0,0,0.0,0.0
010010:99999,2014,01,09,04,0.1,-4.2,1016.6,30,2.0,0,0.0,0.0
010010:99999,2014,01,09,05,0.1,-4.3,1016.7,30,2.0,0,0.0,0.0
010010:99999,2014,01,09,06,0.2,-4.2,1016.9,0,0.0,3,0.0,0.0
010010:99999,2014,01,09,07,1.1,-4.2,1016.6,70,5.0,0,0.0,0.0
010010:99999,2014,01,09,08,0.4,-4.4,1016.8,60,3.0,0,0.0,0.0
010010:99999,2014,01,09,09,0.9,-3.9,1017.0,70,6.0,3,0.0,0.0
010010:99999,2014,01,09,10,0.6,-3.9,1016.8,60,2.0,0,0.0,0.0
010010:99999,2014,01,09,11,0.7,-4.0,1016.6,100,4.0,0,0.0,0.0
010010:99999,2014,01,09,12,0.5,-3.8,1016.3,80,3.0,3,0.0,0.0
010010:99999,2014,01,09,13,0.5,-3.7,1016.5,90,3.0,0,0.0,0.0
010010:99999,2014,01,09,14,1.0,-3.3,1016.9,80,5.0,0,0.0,0.0
010010:99999,2014,01,09,15,1.1,-2.6,1016.8,90,5.0,5,0.0,0.0
010010:99999,2014,01,09,16,0.4,-1.9,1016.7,110,6.0,0,0.0,0.0
010010:99999,2014,01,09,17,0.5,-1.1,1016.5,70,3.0,0,0.0,0.0
010010:99999,2014,01,09,18,0.7,-1.3,1016.7,100,5.0,5,0.0,0.0
010010:99999,2014,01,09,19,0.8,-1.5,1016.9,110,4.0,0,0.0,0.0
010010:99999,2014,01,09,20,0.6,-1.6,1017.0,110,3.0,0,0.0,0.0
010010:99999,2014,01,09,21,0.4,-1.5,1016.8,160,3.0,0,0.0,0.0
010010:99999,2014,01,09,22,0.7,-1.6,1016.9,90,4.0,0,0.0,0.0
010010:99999,2014,01,09,23,0.7,-1.6,1016.7,90,3.0,0,0.0,0.0
010010:99999,2014,01,10,00,1.1,-1.8,1016.5,100,5.0,7,0.0,0.0
010010:99999,2014,01,10,01,1.0,-1.9,1016.4,100,5.0,0,0.0,0.0
010010:99999,2014,01,10,02,1.0,-2.1,1016.2,110,4.0,0,0.0,0.0
010010:99999,2014,01,10,03,0.9,-2.2,1015.9,150,3.0,0,0.0,0.0
010010:99999,2014,01,10,04,0.5,-1.9,1015.8,150,3.0,0,0.0,0.0
010010:99999,2014,01,10,05,0.4,-1.4,1015.6,90,5.0,0,0.0,0.0
010010:99999,2014,01,10,06,0.9,-2.4,1015.4,110,4.0,7,0.0,0.0
010010:99999,2014,01,10,07,0.7,-1.3,1015.6,90,7.0,0,0.0,0.0
010010:99999,2014,01,10,08,0.3,-1.4,1015.5,40,1.0,0,0.0,0.0
010010:99999,2014,01,10,09,0.5,-1.1,1015.3,130,2.0,5,0.0,0.0
010010:99999,2014,01,10,10,0.5,-1.2,1015.5,150,4.0,0,0.0,0.0
010010:99999,2014,01,10,11,0.4,-0.9,1015.3,100,7.0,0,0.0,0.0
010010:99999,2014,01,10,12,0.5,-0.5,1014.8,100,6.0,8,0.0,0.0
010010:99999,2014,01,10,13,0.6,-0.8,1014.7,90,5.0,0,0.0,0.0
010010:99999,2014,01,10,14,0.9,-1.0,1014.8,110,4.0,0,0.0,0.0
010010:99999,2014,01,10,15,0.6,-0.8,1014.9,120,7.0,6,0.0,0.0
010010:99999,2014,01,10,16,0.6,-1.1,1014.7,110,4.0,0,0.0,0.0
010010:99999,2014,01,10,17,0.8,-0.6,1014.5,120,3.0,0,0.0,0.0
010010:99999,2014,01,10,18,-0.3,-1.7,1014.3,220,3.0,2,0.0,0.0
010010:99999,2014,01,10,19,0.7,-0.6,1014.2,110,5.0,0,0.0,0.0
010010:99999,2014,01,10,20,0.5,-0.7,1014.4,140,5.0,0,0.0,0.0
010010:99999,2014,01,10,21,0.2,-1.0,1014.3,110,3.0,0,0.0,0.0
010010:99999,2014,01,10,22,0.4,-0.8,1014.3,90,5.0,0,0.0,0.0
010010:99999,2014,01,10,23,0.2,-1.1,1014.2,80,1.0,0,0.0,0.0
010010:99999,2014,01,11,00,0.4,-1.1,1014.2,80,5.0,4,0.0,0.0
010010:99999,2014,01,11,01,0.3,-1.2,1014.2,40,1.0,0,0.0,0.0
010010:99999,2014,01,11,02,0.4,-1.1,1014.1,70,6.0,0,0.0,0.0
010010:99999,2014,01,11,03,0.0,-1.1,1014.0,10,1.0,0,0.0,0.0
010010:99999,2014,01,11,04,0.0,-1.1,1013.8,90,4.0,0,0.0,0.0
010010:99999,2014,01,11,05,0.1,-1.1,1013.7,70,6.0,0,0.0,0.0
010010:99999,2014,01,11,06,-0.1,-1.1,1013.8,190,2.0,4,0.0,0.0
010010:99999,2014,01,11,07,0.1,-1.3,1013.7,80,4.0,0,0.0,0.0
010010:99999,2014,01,11,08,0.6,-0.6,1014.3,100,4.0,0,0.0,0.0
010010:99999,2014,01,11,09,0.3,-1.2,1014.4,80,5.0,3,0.0,0.0
010010:99999,2014,01,11,10,-0.6,-1.7,1014.6,20,2.0,0,0.0,0.0
010010:99999,2014,01,11,11,0.3,-1.0,1014.9,160,4.0,0,0.0,0.0
010010:99999,2014,01,11,12,-0.1,-1.3,1014.7,40,1.0,5,0.0,0.0
010010:99999,2014,01,11,13,0.4,-1.0,1014.5,90,5.0,0,0.0,0.0
010010:99999,2014,01,11,14,0.2,-0.8,1015.0,100,5.0,0,0.0,0.0
010010:99999,2014,01,11,15,-0.2,-1.1,1014.8,90,2.0,6,0.0,0.0
010010:99999,2014,01,11,16,-0.2,-0.8,1015.4,130,6.0,0,0.0,0.0
010010:99999,2014,01,11,17,-0.4,-1.1,1015.3,290,1.0,0,0.0,0.0
010010:99999,2014,01,11,18,0.2,-0.9,1015.5,90,3.0,7,0.0,0.0
010010:99999,2014,01,11,19,0.8,-1.8,1015.9,90,5.0,0,0.0,0.0
010010:99999,2014,01,11,20,0.5,-1.6,1016.5,190,5.0,0,0.0,0.0
010010:99999,2014,01,11,21,-0.3,-1.9,1016.9,220,2.0,0,0.0,0.0
010010:99999,2014,01,11,22,0.0,-1.2,1017.2,90,3.0,0,0.0,0.0
010010:99999,2014,01,11,23,-0.4,-1.8,1017.2,150,1.0,0,0.0,0.0
010010:99999,2014,01,12,00,0.6,-1.5,1017.6,120,7.0,5,0.0,0.0
010010:99999,2014,01,12,01,-0.2,-1.8,1017.9,60,1.0,0,0.0,0.0
010010:99999,2014,01,12,02,-0.5,-2.4,1018.1,60,3.0,0,0.0,0.0
010010:99999,2014,01,12,03,0.7,-1.5,1018.2,110,5.0,0,0.0,0.0
010010:99999,2014,01,12,04,0.7,-2.2,1018.5,150,3.0,0,0.0,0.0
010010:99999,2014,01,12,05,0.7,-2.5,1018.7,170,9.0,0,0.0,0.0
010010:99999,2014,01,12,06,0.7,-2.9,1019.1,150,6.0,5,0.0,0.0
010010:99999,2014,01,12,07,-1.1,-3.0,1019.4,160,3.0,0,0.0,0.0
010010:99999,2014,01,12,08,-0.8,-2.5,1019.7,250,1.0,0,0.0,0.0
010010:99999,2014,01,12,09,0.4,-2.9,1019.9,160,5.0,3,0.0,0.0
010010:99999,2014,01,12,10,-1.4,-3.8,1020.3,220,3.0,0,0.0,0.0
010010:99999,2014,01,12,11,-0.9,-2.8,1020.7,240,2.0,0,0.0,0.0
010010:99999,2014,01,12,12,-0.2,-2.5,1020.9,230,2.0,5,0.0,0.0
010010:99999,2014,01,12,13,-0.8,-3.2,1020.9,230,1.0,0,0.0,0.0
010010:99999,2014,01,12,14,-0.6,-3.0,1020.9,230,1.0,0,0.0,0.0
010010:99999,2014,01,12,15,-0.4,-3.0,1021.0,160,1.0,6,0.0,0.0
010010:99999,2014,01,12,16,-0.5,-1.7,1021.1,250,1.0,0,0.0,0.0
010010:99999,2014,01,12,17,0.3,-1.6,1021.2,140,6.0,0,0.0,0.0
010010:99999,2014,01,12,18,-0.1,-1.8,1021.4,110,5.0,5,0.0,0.0
010010:99999,2014,01,12,19,-0.2,-1.4,1021.9,100,3.0,0,0.0,0.0
010010:99999,2014,01,12,20,0.0,-1.0,1022.0,130,5.0,0,0.0,0.0
010010:99999,2014,01,12,21,0.0,-1.0,1022.0,110,4.0,0,0.0,0.0
010010:99999,2014,01,12,22,0.4,-0.9,1022.0,100,6.0,0,0.0,0.0
010010:99999,2014,01,12,23,0.6,-0.8,1022.2,120,6.0,0,0.0,0.0
010010:99999,2014,01,13,00,0.7,-1.1,1022.2,110,5.0,0,0.0,0.0
010010:99999,2014,01,13,01,0.5,-1.2,1022.3,100,6.0,0,0.0,0.0
010010:99999,2014,01,13,03,-1.5,-3.0,1022.7,20,2.0,0,0.0,0.0
010010:99999,2014,01,13,04,-0.6,-1.8,1022.7,50,2.0,0,0.0,0.0
010010:99999,2014,01,13,05,-0.4,-2.4,1022.9,30,3.0,0,0.0,0.0
010010:99999,2014,01,13,06,-0.3,-1.5,1023.0,360,1.0,4,0.0,0.0
010010:99999,2014,01,13,07,-0.6,-2.4,1023.3,40,2.0,0,0.0,0.0
010010:99999,2014,01,13,08,-0.8,-3.2,1023.5,40,4.0,0,0.0,0.0
010010:99999,2014,01,13,09,0.5,-2.1,1023.8,70,7.0,2,0.0,0.0
010010:99999,2014,01,13,10,0.7,-2.8,1023.9,80,8.0,0,0.0,0.0
010010:99999,2014,01,13,11,0.1,-4.0,1023.9,90,8.0,0,0.0,0.0
010010:99999,2014,01,13,12,0.0,-3.6,1024.1,80,8.0,1,0.0,0.0
010010:99999,2014,01,13,13,-0.1,-3.8,1023.7,90,11.0,0,0.0,0.0
010010:99999,2014,01,13,14,0.0,-4.0,1024.1,80,8.0,0,0.0,0.0
010010:99999,2014,01,13,15,-0.1,-4.1,1024.0,80,9.0,7,0.0,0.0
010010:99999,2014,01,13,16,-0.3,-3.3,1023.9,60,7.0,0,0.0,0.0
010010:99999,2014,01,13,17,0.0,-3.8,1023.8,60,9.0,0,0.0,0.0
010010:99999,2014,01,13,18,0.1,-4.5,1023.7,70,9.0,4,0.0,0.0
010010:99999,2014,01,13,19,0.1,-3.5,1023.5,60,11.0,0,0.0,0.0
010010:99999,2014,01,13,20,0.1,-3.4,1023.4,60,10.0,0,0.0,0.0
010010:99999,2014,01,13,21,0.3,-3.7,1023.4,70,11.0,0,0.0,0.0
010010:99999,2014,01,13,22,0.2,-3.1,1023.2,70,10.0,0,0.0,0.0
010010:99999,2014,01,13,23,0.1,-3.3,1022.9,70,11.0,0,0.0,0.0
010010:99999,2014,01,14,00,0.0,-2.6,1022.6,60,10.0,5,0.0,0.0
010010:99999,2014,01,14,01,0.0,-3.1,1022.4,70,10.0,0,0.0,0.0
010010:99999,2014,01,14,02,0.1,-3.4,1021.8,70,10.0,0,0.0,0.0
010010:99999,2014,01,14,03,-1.1,-4.3,1021.5,30,6.0,0,0.0,0.0
